time	parameter_1	parameter_2	parameter_3	parameter_4	parameter_5	parameter_6	objective_function	worker
2023-10-12 09:49:31	5.01854076208419	3.35601806822418	3.24430918517471	4.00185289916893	4.45206150605564	3.58177465091859	-1.55412922702486	0
2023-10-12 09:49:31	4.73530148093899	4.90546589580487	4.96817782307469	4.89466371529238	6.76387208600575	2.19743109152791	-0.365695052122425	0
2023-10-12 09:49:31	4.66307074826499	5.00685317887502	4.29149943500286	1.80868306708503	3.66359163137774	3.07504360633265	-4.15901076449526	0
2023-10-12 09:49:31	1.85482087604827	2.42110622393191	3.87245965327332	4.55823570021163	3.38436203698317	4.0786519235388	-4.28575205309718	0
2023-10-12 09:49:31	0.797091519703946	4.89483181511362	5.29911545562748	1.03049127024604	6.40101100364491	3.39077415464476	-8.04626242773143	0
2023-10-12 09:49:31	1.50684053053783	3.50335298960501	5.58511006880157	4.39042410564919	6.79734267908146	2.70484955013769	-8.81981255758404	0
2023-10-12 09:49:31	0.232158493092995	3.99666369085511	3.8869449095113	2.58306268665642	7.15792902962398	4.18737279268062	-15.5324579128024	0
2023-10-12 09:49:31	3.69240729821225	1.89238001487434	1.68219725685472	3.41347865005226	4.52356417133099	4.4393588008089	-4.24757387464812	0
2023-10-12 09:49:31	4.08711615142723	4.71841081713948	2.15167732680952	5.92923870693103	2.56050709963354	2.31942224343191	-5.63510826031619	0
2023-10-12 09:49:31	2.2195302353551	4.24254882696239	7.64965346446719	6.43977976195897	4.23590860055743	0.175622795005241	-7.63954746651324	0
2023-10-12 09:49:31	1.25019728691579	4.88593034794082	3.58155286063751	0.758938761002311	2.73144660002916	0.707998451163146	-9.99624626108488	0
2023-10-12 09:49:31	5.49406453914889	5.46535955369787	5.67958981625866	3.42902573508521	6.26046613698364	2.53737303696778	-1.55043757571798	0
2023-10-12 09:49:31	6.45748590646522	1.73261125646275	1.75609962808279	3.44818803099081	5.46795788109607	3.64005061176916	-7.37058056238184	0
2023-10-12 09:49:31	0.993290760605708	3.51296868282066	0.374154783515177	2.31369468758706	4.8909066102157	1.26449811057982	-15.9361476483209	0
2023-10-12 09:49:31	0.113640555318976	5.18040366036197	4.90410514774339	4.40707398665498	2.43122396132523	5.13769981613774	-11.2785357602425	0
2023-10-12 09:49:31	3.98942945276697	7.05500695650868	2.61867332375126	0.982869974762585	5.89928369495928	3.020977244169	-12.1849157238068	0
2023-10-12 09:49:31	2.42736420353241	6.59604222345499	2.71828950685985	1.92587865725076	7.36072240045572	4.0877344639351	-6.6864666174291	0
2023-10-12 09:49:31	1.88978427086416	3.68186064188679	5.41843374832072	6.48143289802643	5.2098409546051	3.0954532173998	-6.95328570161855	0
2023-10-12 09:49:31	1.48462665107248	4.57766663961781	3.37677797700487	1.08224161838492	7.39668563112927	0.311889510967156	-12.6466055602198	0
2023-10-12 09:49:31	0.754282805984802	0.778455737396562	3.53695957339055	0.468129326899847	7.27960894561046	3.45071557057726	-13.5374460239681	0
2023-10-12 09:49:31	3.38005227543195	6.73583353646009	1.2729109959658	3.89067750423148	2.38424683552849	5.13461510216196	-10.191006786045	0
2023-10-12 09:49:31	1.82087322220561	2.68716752580622	5.18317577358301	6.30720892721237	2.79193261141578	0.497493418001511	-7.20259414736643	0
2023-10-12 09:49:34	1.38592528637006	1.77331484812015	3.52726083740037	0.318402971217059	6.99507234168533	1.64073469509767	-19.550218759888	0
2023-10-12 09:49:34	2.8667705981473	1.53453712804373	3.03560031896872	0.295862103131921	7.11494580447015	1.13675749784874	-17.5682353995855	0
2023-10-12 09:49:34	2.21070182184721	0.683170700651209	2.92012479848783	0	8	6.04275867717431	-28.0450374270278	0
2023-10-12 09:49:34	0.958442604151383	1.70099577476337	4.09038284225357	0.878817077443036	7.7730962236103	3.76704885956592	-12.8084592477374	0
2023-10-12 09:49:34	1.82277024467572	0.0237917453371517	2.78096285311952	0	7.6967177227779	1.52661459114114	-20.9224177755781	0
2023-10-12 09:49:34	1.47960598106965	1.25501295357425	3.06966598986652	0.17288446036001	8	3.16893775636951	-21.3261406155933	0
2023-10-12 09:49:34	3.07875353781733	2.65707957417189	2.70588762184445	0.304261577314442	8	1.6732429910858	-13.7001847164415	0
2023-10-12 09:49:34	0.262196073179824	4.00281129208808	2.54474495882387	0.297783256151014	7.09080245667393	5.38359715320293	-17.5448956271357	0
2023-10-12 09:49:34	4.0999020673223	0	4.28059986062005	0	7.65767597810641	1.17332787271717	-4.80684811752692	0
2023-10-12 09:49:34	2.66666666666667	0	3.24834286563555	0	7.89087830842662	2.97717954741382	-13.3419476644642	0
2023-10-12 09:49:34	1.65016327192166	1.27906935747297	2.08336317991411	0.41173157352437	8	5.06704356866132	-14.4456583398301	0
2023-10-12 09:49:34	2.14692264789199	1.48769140042995	3.2344981830194	4.16110558280936	7.01547311988126	5.15939129208219	-9.92013256201615	0
2023-10-12 09:49:34	1.65131976135393	2.35036567329354	2.20776560562129	1.43424098574239	6.20585328338291	3.64100874525805	-5.74459739196539	0
2023-10-12 09:49:34	1.81644645271655	0.47614422523008	4.88145425435734	0	7.64362387401931	3.50089214930044	-33.5590018330013	0
2023-10-12 09:49:34	0.946380256880276	2.25156127827979	4.46554201148223	4.9859430256072	6.04516391082774	4.2560735134578	-9.877450991168	0
2023-10-12 09:49:34	4.8132574082048	1.6653201019694	5.66694439565584	0.224607977871505	6.08414662961013	4.64732569546189	-14.6230426145098	0
2023-10-12 09:49:34	5.93481649953913	2.55689979131531	6.01469360690451	1.15931859670115	2.50725920270861	6.12099325868207	-6.46335576085261	0
2023-10-12 09:49:34	3.78482773335562	0.160585069055553	4.46222659596833	0.60246225128493	7.51204591551536	7.23434735508393	-23.8089239032187	0
2023-10-12 09:49:34	3.99098646973333	1.63328211297978	3.51292638573944	6.1386609074673	6.1713546206971	6.33732986603255	-6.8533362912718	0
2023-10-12 09:49:34	5.60465678845737	3.59845727563789	4.65779798488314	2.03525722802225	7.28609743019173	4.80532942022637	-8.2931291231964	0
2023-10-12 09:49:34	0.175336013082646	5.32462671289884	6.49521899050762	1.43015527397783	4.17691961388507	5.61921624530474	-20.177772196124	0
2023-10-12 09:49:34	4.21122908808061	2.45267215372002	5.72661362035567	4.40200744223589	3.06595902171632	1.59209065151372	-4.55234866196104	0
2023-10-12 09:49:34	2.13714200795021	4.83071594010032	6.12005169544603	0.143685004299911	8	6.05744082131142	-21.4596463767441	0
2023-10-12 09:49:34	2.58304493445978	0.529647593733199	6.86771110401267	3.12091118761525	7.48983888394632	5.96158465018268	-14.0278408989005	0
2023-10-12 09:49:34	0.930703247808032	4.45658136738797	4.60115513793007	1.00724171645416	7.32872473309222	6.06834696837342	-8.59752012035315	0
2023-10-12 09:49:34	7.48358100924262	0.755428665342504	0.913821044796401	1.50627269785969	5.43927259042997	4.60831025687819	-12.3579432275191	0
2023-10-12 09:49:34	2.83221263401477	5.29478096980702	2.97061766227362	1.25504515117016	5.67339474666635	3.86526347972251	-7.22484548930305	0
2023-10-12 09:49:34	3.2730109043944	2.359779996597	5.54720937692584	4.0708983580217	5.44879337462304	0.38188223545936	-4.42366743268716	0
2023-10-12 09:49:34	2.26220067191466	0.397630752655593	3.57456183190795	0.16637841178197	4.94803706908353	3.31848455012558	-19.7056152987292	0
2023-10-12 09:49:34	3.67917415751591	1.70564947455915	4.99941345836499	0.59632538502588	7.0160321816935	3.88947910305126	-16.4507602386682	0
2023-10-12 09:49:34	7.85680410930706	0.969852323261839	0.976612123693094	0.095712714230336	6.72027269375546	5.15907659402388	-13.9291049023714	0
2023-10-12 09:49:34	1.43266707615211	2.58527978042434	4.00881837520193	1.35211061910904	5.20310212639314	5.31110853815374	-6.90358936750824	0
2023-10-12 09:49:34	1.91598045292928	5.74914888210845	5.19716345830906	3.32488386556344	1.01881520184718	4.87151140219847	-9.66612438618205	0
2023-10-12 09:49:34	1.96453847271447	4.38834028984201	4.89495836535581	0.771637740961254	5.69562827357282	2.5420828369999	-9.9360584397346	0
2023-10-12 09:49:34	3.06713705154367	3.92937555678832	3.35478276492479	0.679191335981136	7.58941982999211	5.42756814302536	-12.3673995223064	0
2023-10-12 09:49:34	2.41989896878516	1.16624983861448	5.22585734824049	3.81476623135976	6.92732768363275	3.94109406142273	-11.4483854669387	0
2023-10-12 09:49:34	2.40127873013628	0.960314113282827	3.30963226953706	0	7.8415273797262	4.37280275199238	-28.294921123118	0
2023-10-12 09:49:34	1.96994249768782	0.401993664688401	4.65440274484874	0	7.42019388414507	4.8271364166729	-33.230794567475	0
2023-10-12 09:49:34	3.33654183771378	5.0846085900443	2.58815422774174	0.952190614176301	7.83223180938749	6.65179690994635	-13.9938062106636	0
2023-10-12 09:49:34	4.47772397015518	1.7411849653783	4.59170324372896	4.31680614331569	5.97600580879763	3.39826138773422	-4.88697310475615	0
2023-10-12 09:49:36	2.79080882897722	0.515247232503291	4.83067413964868	0	6.97372429396	5.60777708217965	-30.9036427239955	0
2023-10-12 09:49:36	4.58195622286771	1.18382249724029	2.61151527046383	0.111291820336352	6.75002644611292	5.96216519562418	-26.824668162486	0
2023-10-12 09:49:36	2.60869409960619	0.554989178044489	3.14393009685655	0	8	5.35355527502361	-27.6965993050936	0
2023-10-12 09:49:36	1.73825675928597	0.968104067360165	3.5254386163186	0.167075257753854	7.86685910511307	3.76704885956592	-26.4540806325018	0
2023-10-12 09:49:36	2.07482905935436	0	3.93352628345033	0	8	3.32838956759819	-18.175022239958	0
2023-10-12 09:49:36	1.03142259975532	0.968702462036053	4.37098161785696	0.0233444913427732	7.58616323737103	3.16893775636951	-21.3645445136397	0
2023-10-12 09:49:36	0.589394811897288	0	4.32631550086903	0.0623622180394047	8	1.6732429910858	-24.7431920638693	0
2023-10-12 09:49:36	1.51166424191399	0.718909125085556	2.86451519842991	0.0896476979343389	7.59845165575107	4.86657543895511	-26.594152817209	0
2023-10-12 09:49:36	2.71479631887961	0.734891396931513	5.05646162902673	0	5.04355925437757	4.41536604188007	-18.3261911970201	0
2023-10-12 09:49:36	0	1.73665851295713	4.66706340474975	1.36724960633017	6.44993731546546	4.10027696591782	-23.6743696993361	0
2023-10-12 09:49:36	1.70165325583614	0.491082065992705	3.43899153495182	0	8	6.05132702448327	-31.9622518965419	0
2023-10-12 09:49:36	2.90950058323358	0.915317781827129	3.30529029047225	1.99398806724266	7.33750829564914	8	-12.250957808842	0
2023-10-12 09:49:36	2.58028992956216	1.09932314870101	2.43902003177219	3.53608801185284	6.05884117172531	6.24966712346779	-9.50127976602239	0
2023-10-12 09:49:36	1.03190532270463	0	4.83450091046617	0	7.81763008840339	6.10119032792115	-19.3792894819725	0
2023-10-12 09:49:36	1.78628056918689	2.6498152022769	6.07758642794233	6.42902989523017	8	1.69363226318785	-9.11129558546444	0
2023-10-12 09:49:36	3.88508395288232	0.720900464396298	7.02500786407654	0.0597126152928268	8	3.85289300120294	-27.3491416451914	0
2023-10-12 09:49:36	7.05319606509812	2.74099090861537	5.0042214499574	2.65677661454	0	4.1302444438009	-15.310909331391	0
2023-10-12 09:49:36	5.66507354069184	0	7.00274305837783	0.786496162044484	7.16185281007569	4.56768068841726	-16.6647477488706	0
2023-10-12 09:49:36	2.99292646164874	1.17425046410315	4.83167992413804	3.47199424080063	6.6688127054365	4.72711433542491	-10.2103170064396	0
2023-10-12 09:49:36	2.93799012179071	2.95224371072826	4.80543657812175	0.174745552001021	7.49166413106267	3.96696179113776	-15.6466205757464	0
2023-10-12 09:49:36	0.720220148266805	3.91995402892068	6.86477993470167	0.333053932538693	5.06769587210973	2.95254957863807	-18.7815037762256	0
2023-10-12 09:49:36	4.65253101216942	2.39939271276355	6.26294441699455	5.9603823651525	5.73262568838299	3.67205940603638	-4.0464981089451	0
2023-10-12 09:49:36	2.62212528923102	2.16404927343365	6.74559478904087	0	8	5.94514234771757	-22.0546940596007	0
2023-10-12 09:49:36	2.48087026739801	0.721766250471955	8	0.454244520948587	7.37475348920432	4.46419465268506	-17.3100171998199	0
2023-10-12 09:49:36	2.68237361281952	2.70235728974087	5.94012661522338	0.0500297902043162	7.24737766471203	5.60145208977417	-14.42253356834	0
2023-10-12 09:49:36	8	1.47432124541254	0.506664015623099	0	7.49800567366727	2.11746978315439	-25.6939426488939	0
2023-10-12 09:49:36	4.60107094987576	6.03347011515366	3.45281647864919	3.92171181783682	5.22481638478259	3.21079950284112	-2.24298556226172	0
2023-10-12 09:49:36	3.75284776843268	1.89001633606971	5.85318434113205	1.40423169135503	4.6020834610264	0	0	0
2023-10-12 09:49:36	2.71312368434805	0	5.1869164178984	0.323771830802716	3.97137402494385	5.09212835340284	-23.2103250754487	0
2023-10-12 09:49:36	4.35090955388598	0	5.73483203946521	0	7.32078487865807	2.96195492397623	-5.16639798748546	0
2023-10-12 09:49:36	7.40348644775415	0.994005784648661	3.64327879035976	1.54871189993151	7.12992060890974	4.09751755585745	-11.5956943894447	0
2023-10-12 09:49:36	2.02763379377726	3.02369129420739	4.52344085143012	1.9409592830233	4.74317611738703	2.64444187148707	-3.80961667064671	0
2023-10-12 09:49:36	1.33216669210941	3.08248221544179	5.38195017987447	1.97119856373839	2.75500404392846	4.92658439586248	-7.24092260817522	0
2023-10-12 09:49:36	4.63120513938114	5.17192167316937	4.69764875691005	0.745811284819473	5.54477824085371	3.26013728448545	-4.31669958613016	0
2023-10-12 09:49:36	3.76716974256116	1.26270889012166	5.96645129902049	0.233161010818566	7.6563525421797	3.57999131951923	-24.7181622900532	0
2023-10-12 09:49:36	2.69543103078245	0	6.72756395448777	3.35270870779499	6.94721619524646	4.38868434713157	-14.8069876744316	0
2023-10-12 09:49:36	4.38527086372911	0	5.21230378508838	0	7.40540737695141	4.29335531266898	-4.9477770696129	0
2023-10-12 09:49:36	1.74349517572435	0.469330978239116	6.22279564173227	0	7.11125278001242	7.31140224640393	-28.7587468907258	0
2023-10-12 09:49:36	2.38284951058193	3.12256244624202	5.25482089440841	0.0478646006243815	8	4.5550447164641	-22.5321520845433	0
2023-10-12 09:49:36	4.36258936998025	1.24006218012995	5.06273712234149	5.35473362386071	3.30933914213096	3.37843191130153	-6.50628355425	0
2023-10-12 09:49:39	2.20788098709502	0.60958900711262	6.50910524578731	0	6.10719565808555	6.64888746367964	-25.100936754993	0
2023-10-12 09:49:39	5.59034300340283	0	5.27818193713049	0	7.42042073763392	3.73358255814028	-3.01152742450308	0
2023-10-12 09:49:39	4.40432142851575	1.21720935267704	5.81059676352322	0	7.88867329999731	4.90354153075559	-27.0595098493195	0
2023-10-12 09:49:39	1.88671888861958	0	4.3673497906176	0	7.57191872275568	1.10038219289925	-18.2010232363468	0
2023-10-12 09:49:39	1.06305837253046	0	6.49995568836203	0	7.87936814636156	0.908698319506814	-15.1584102375086	0
2023-10-12 09:49:39	0.591683175495081	0.945222472852079	5.56423840722266	0.0474797788272685	7.13292049182957	0.502271089702845	-24.9837555548951	0
2023-10-12 09:49:39	1.36289464446878	0	6.69556679817153	0.0656191535112865	8	2.61613471835298	-25.8171761126747	0
2023-10-12 09:49:39	1.20570148993911	0	4.49722890081055	0.0555830861141111	7.27766142444038	2.19990877228845	-26.386126393073	0
2023-10-12 09:49:39	0.52303096190497	1.10757034915083	6.51612517233481	0	4.45847899091216	3.18381955459772	-27.7364897851557	0
2023-10-12 09:49:39	0	2.9726357576682	5.56192064885178	1.35507248135032	6.189414711522	2.35801964596916	-23.2821816643542	0
2023-10-12 09:49:39	2.11665110381479	0.369439783831325	6.10565820161848	0	8	5.22283033612839	-33.477315064162	0
2023-10-12 09:49:39	2.36279116865791	0.729538390970034	3.84463134111498	0.478214893340186	7.28878431081411	5.33333333333333	-18.8416231297094	0
2023-10-12 09:49:39	1.43511429244002	0	3.05405068521184	2.27386529013653	6.24725734300755	5.34868389983678	-21.7472534003782	0
2023-10-12 09:49:39	1.67649423581913	0	4.87863872440608	0	7.72077905661539	3.43452366125448	-18.2129757558001	0
2023-10-12 09:49:39	1.09031126005658	2.67308494000901	6.01046605123987	5.05733786549515	7.78454642304736	4.36029892985452	-12.55546292711	0
2023-10-12 09:49:39	1.21841728621566	0	5.71742347831161	0	8	2.92541677705767	-17.4568892621309	0
2023-10-12 09:49:39	5.88134555270583	1.83768149192932	4.56600417764655	1.55848077311474	2.66666666666667	3.11229809986685	-7.44064735149265	0
2023-10-12 09:49:39	4.21640263244197	0	6.24962544785716	0.253708498767881	7.7543402793061	4.13853934702678	-26.969730504301	0
2023-10-12 09:49:39	2.55777701884428	0.883711022224805	5.2777670113211	0.805327574133965	7.27592532193669	4.13098312220916	-12.947003960453	0
2023-10-12 09:49:39	0.27132345512404	1.20641431008921	4.88671174624203	0	7.63068864659008	3.04228436799314	-31.6556767333469	0
2023-10-12 09:49:39	1.68536322483781	1.74719007187595	6.96238280456466	0	7.73436253877639	3.92323642138225	-16.3051733956711	0
2023-10-12 09:49:39	2.53107242856259	1.20902310365185	5.60873604064828	3.29371569848584	5.22276592258962	4.77066150749941	-8.03892719549402	0
2023-10-12 09:49:39	2.19794281766292	0	5.84519899034255	0	7.89945445586862	3.80529048405976	-15.3497452145031	0
2023-10-12 09:49:39	1.48764617692899	0.651813333443328	7.56493227878535	0	7.28060882177995	2.1919245678126	-23.0255904690605	0
2023-10-12 09:49:39	0.610024561409253	2.02028943863195	6.3474851903885	2.09321091632288	7.33916499910968	2.9347854231075	-12.4416573126803	0
2023-10-12 09:49:39	5.33333333333333	1.69449381693179	0.496825509645307	0	8	1.42708886183798	-33.862566661225	0
2023-10-12 09:49:39	5.84674575032676	5.34625987480522	2.8821791585484	3.22012232595059	5.22481638478259	1.76237120633759	-3.07140078605401	0
2023-10-12 09:49:39	2.54472055879473	3.95813253844273	5.78849749221834	2.66666666666667	6.00830845152165	2.72684906130635	-4.0150957624519	0
2023-10-12 09:49:39	3.06618095119053	0.759723232573659	3.47390259698259	0.0627549866539729	6.52417943647429	5.78766460922608	-23.2617962783608	0
2023-10-12 09:49:39	1.74755676356241	1.34221240419716	2.63797425890997	0.100230224656868	7.56634485037619	2.62289681744339	-21.051298655876	0
2023-10-12 09:49:39	5.41691981526864	3.33755415187932	6.6014562904565	5.33141755496537	5.36832972433906	7.11710886668219	-2.00548877800877	0
2023-10-12 09:49:39	1.80872238177207	2.6106751889271	0	1.59299639454353	7.57367045350708	0.886188138437552	-19.5182513016831	0
2023-10-12 09:49:39	1.38605270287102	0.125456688895338	4.51757761251536	2.41168827531802	4.77056514762447	6.68969442807868	-15.9982249065898	0
2023-10-12 09:49:39	6.46096294738706	5.39123481598121	0.150450441019244	0.707750834296708	7.34105019850422	1.67585093930506	-18.6889532563759	0
2023-10-12 09:49:39	4.20125256550222	0	4.71872635613395	0	8	2.39254889428395	-5.28306741481043	0
2023-10-12 09:49:39	3.02440477353984	0.223179067059422	4.3017029668735	0.444073470832064	7.21310099756955	3.07321792590037	-23.1384693122703	0
2023-10-12 09:49:39	1.52151334713508	1.42402966020792	3.21757756656597	0	8	3.6065504574012	-21.6065693859434	0
2023-10-12 09:49:39	3.34503712723889	1.04520118596396	3.16725312421105	0	7.72776771943686	3.94013148418279	-23.3314577109029	0
2023-10-12 09:49:39	3.36575806755706	1.2867622018842	4.17783636939044	0	8	0.920162622121365	-27.3371275006883	0
2023-10-12 09:49:39	4.26831640184127	2.20298078111838	2.5543839198023	2.74436444459558	0.604872076977608	0.324504400304383	-7.6482214319155	0
