"Num_1","Num_2","Num_3","Num_4","Num_5","Num_6","Fitness1","Fitness2"
8,5.11883363342332,8,0,1.03504637021404,7.04462729447345,310.798578516914,7.20593367052432
5.76187874708815,3.02145100967431,7.40403978428486,0,0.374247053227039,7.36512088366559,284.340055636127,13.0940774168456
8,2.10628126112844,3.24309177353062,0,5.17184702507814,4.11370532705251,297.782174319664,9.83084542939238
7.96257627593709,3.04103470549597,0.418424918297128,4.45526042451034,0.0683661563950833,4.29036394462875,291.709418258047,12.6873345104716
8,2.10628126112844,3.24309177353062,0,5.17184702507814,4.11370532705251,297.782174319664,9.83084542939238
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
8,4.18206131488878,8,0,1.36244853790876,6.60530723244456,310.478170547808,7.94914908346143
8,2.10628126112844,3.24309177353062,0,5.17184702507814,4.11370532705251,297.782174319664,9.83084542939238
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
7.89341622404754,0.353884745389223,6.07761863805354,0.029343020170927,3.38874815031886,5.77008775807917,289.952241685737,12.8136403122936
8,5.0532847259956,7.95850090899548,0,1.5926211675217,6.22920069839448,310.247631248418,6.96152449208462
7.92006216803566,1.07673580813048,6.55821397854015,0.0220072651281953,2.96402378914002,5.86906261116329,288.530596041405,12.524445890112
3.22990812555741,0,7.63931962506832,0.173289133280818,1.96324198809665,7.39451448812955,289.683468226849,12.1996993719103
7.92515255187418,1.46660411383066,0.288005741769109,8,0,3.05275258709027,309.793529518195,7.79878567322798
7.92515255187418,1.46660411383066,0.288005741769109,8,0,3.05275258709027,309.793529518195,7.79878567322798
7.92006216803566,1.07673580813048,6.55821397854015,0.0220072651281953,2.96402378914002,5.86906261116329,288.530596041405,12.524445890112
8,0,1.03178231408615,5.10342866438674,8,2.77819249763767,310.797929604212,7.22604325356792
4.91656299889072,0.927095697503081,0,2.25443567994551,8,7.82422473522236,301.26007600052,14.2504443779144
8,0,1.14395712939513,3.65424037088875,8,2.82946894880828,310.527996088644,8.45855247894267
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,0,1.25613194470411,2.20505207739077,8,2.8807453999789,310.154801556283,7.50074601251943
8,1.54048865277371,0,5.652111566708,2.46185811401494,7.63295290876513,299.667897957717,12.0792963617942
5.08361115560837,8,3.16864267286578,0.34778757905638,0,6.73985899514112,297.630053027905,13.8759613655919
5.08361115560837,8,3.16864267286578,0.34778757905638,0,6.73985899514112,297.630053027905,13.8759613655919
5.08361115560837,8,3.16864267286578,0.34778757905638,0,6.73985899514112,297.630053027905,13.8759613655919
